Course Name,Timestamp,Rating,Comment
The Python Course: AI/ML in Python,2020-09-09 11:33:46+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-09 11:25:08+00:00,1.0,
The Python Course: AI/ML in Python,2020-09-09 11:21:20+00:00,5.0,"i think its nice thats why i gave this much rating
but one feedback is that you can make the first code = print(""hello world!"")"
The Python Course: AI/ML in Python,2020-09-09 11:20:39+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-09 11:19:06+00:00,3.5,
The Python Course: AI/ML in Python,2020-09-09 09:14:44+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-09 08:35:21+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-09 08:20:03+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-09 07:30:31+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-09 07:28:56+00:00,4.5,Being an Automotive Engineer I had no prior knowledge of any coding and till now I had just attended a few lectures and it doesn't seem out of the blue.
The Python Course: AI/ML in Python,2020-09-09 07:09:53+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-09 05:33:40+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-09 05:17:50+00:00,3.0,Test
The Python Course: AI/ML in Python,2020-09-09 05:08:19+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-09 02:48:21+00:00,3.5,
The Python Course: AI/ML in Python,2020-09-09 02:30:44+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-09 02:30:06+00:00,5.0,"Well, i'm a 10 yr old and my dad kept telling me to do this course so now I tried it and IT IS AMAZING!
this is far above what I expected (which I had pretty low expectations) so - yeah
more fun than I expected
thats about it"
The Python Course: From Beginner to Expert,2020-09-09 01:05:26+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-09 00:23:54+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-09 00:07:26+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-08 23:20:20+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-08 22:49:07+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-08 21:41:24+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-08 21:35:29+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-08 20:17:33+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-08 19:39:20+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-08 19:00:20+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-08 18:58:13+00:00,4.0,
The Python Course: From Beginner to Expert,2020-09-08 18:56:16+00:00,5.0,The instructor does a very good job of explaining the fundamentals and gives clear examples to make it easier to learn and retain the content.
The Python Course: AI/ML in Python,2020-09-08 18:38:52+00:00,5.0,"This is how a coding course should be like, thumbs up!"
The Python Course: AI/ML in Python,2020-09-08 16:57:39+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-08 15:59:41+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-08 15:58:26+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-08 15:43:22+00:00,3.5,
The Python Course: AI/ML in Python,2020-09-08 15:34:30+00:00,3.5,
The Python Course: AI/ML in Python,2020-09-08 15:30:51+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-08 15:22:06+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-08 15:20:13+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-08 15:07:08+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-08 14:35:07+00:00,3.5,
The Python Course: AI/ML in Python,2020-09-08 14:05:33+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-08 13:07:54+00:00,5.0,"I finished the course and here is my thought.
I would say this course goes beyond my expectation. There is some part more interesting to me than the others.
However, it's very nice to learn and see what Python can do. All modules in this course help building your python skill as a programmer. 
The apps that we made are proper in term of complexity, difficulty, and time limit. This course really get your hands dirty. It's a real learning by practicing course and not simply syntax learning.
I also like instructor's manner. He is quite funny and easy to listen to. You will see many errors happening here and there in this course. Personally, I think it's not a bad thing because you see how to fix it (or google) and be familiar with the exceptions which is part of programming job..fixing bugs or try out solutions. 
Last but not the least is Q&A support, I would say it's second to none. Course Assistant is super supportive and respond in short time. He does pay attention to help and give advices to students.
Thank you Ardit for such a big amazing course and David for your kind support to students.
I look forward for The Python Mega Course: Season2!"
The Python Course: AI/ML in Python,2020-09-08 13:02:54+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-08 12:57:17+00:00,4.5,
The Python Excercises:Data Processing by use of Python,2020-09-08 12:11:43+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-08 12:03:10+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-08 11:32:42+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-08 11:29:16+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-08 09:43:40+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-08 09:35:16+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-08 09:32:43+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-08 08:59:43+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-08 08:59:37+00:00,5.0,nice
The Python Course: AI/ML in Python,2020-09-08 08:10:56+00:00,4.5,Learned python basics and important libraries that are used to build an application. Course is well structured which helps to learn step by step.
The Python Course: AI/ML in Python,2020-09-08 07:02:44+00:00,4.0,
The Python Excercises:Data Processing by use of Python,2020-09-08 06:44:21+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-08 06:31:49+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-08 04:55:09+00:00,3.5,
The Python Course: AI/ML in Python,2020-09-08 04:51:59+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-08 04:39:32+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-08 04:33:10+00:00,3.5,
The Python Course: AI/ML in Python,2020-09-08 03:37:12+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-08 02:57:40+00:00,4.5,Thorough explenations and very helpful application exercises. The English level of the teacher could be a bit improved to make it even more understandable.
The Python Course: AI/ML in Python,2020-09-08 02:25:52+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-08 02:22:29+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-07 23:09:53+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-07 21:33:40+00:00,3.0,
The Python Course: AI/ML in Python,2020-09-07 21:28:28+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-07 21:16:06+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-07 20:36:21+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-07 19:48:58+00:00,5.0,
The Python Course: From Beginner to Expert,2020-09-07 19:21:57+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-07 18:40:40+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-07 18:07:12+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-07 18:00:22+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-07 17:50:05+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-07 17:36:48+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-07 17:20:58+00:00,4.0,The course is very helpful and the exercises are a great way to improve my skills in python.
The Python Excercises: From Beginner to Expert,2020-09-07 17:09:40+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-07 16:31:09+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-07 16:29:03+00:00,3.5,
The Python Course: AI/ML in Python,2020-09-07 15:55:40+00:00,3.0,
The Python Course: AI/ML in Python,2020-09-07 15:46:27+00:00,5.0,"Modules are concise and easy to follow, but do not sacrifice depth to do so."
The Python Course: AI/ML in Python,2020-09-07 15:20:38+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-07 15:20:01+00:00,3.5,
The Python Course: AI/ML in Python,2020-09-07 15:00:58+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-07 13:32:42+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-07 13:19:18+00:00,4.0,
The Python Excercises:Data Processing by use of Python,2020-09-07 13:14:56+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-07 13:14:37+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-07 12:24:59+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-07 12:01:54+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-07 11:40:56+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-07 11:35:32+00:00,5.0,"So far, so good!"
The Python Course: AI/ML in Python,2020-09-07 10:47:51+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-07 10:47:33+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-07 10:36:02+00:00,5.0,Yeah! He's a great instructor
The Python Course: 100 Excercises for Beginners,2020-09-07 10:14:33+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-07 08:53:54+00:00,4.0,
The Python Course: Interactive Visualizations,2020-09-07 08:47:20+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-07 07:54:42+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-07 07:53:11+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-07 06:32:01+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-07 05:51:47+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-07 03:10:47+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-07 03:00:34+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-07 01:16:46+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-07 00:41:03+00:00,1.0,
The Python Course: AI/ML in Python,2020-09-06 22:23:32+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-06 21:52:01+00:00,3.5,"I stuck with this course despite not having a promising start. Perhaps I was too critical at first, but overall I don't see much value in it over and above other similarly priced courses. Mr. Sulce is clearly a talented programmer, but lacks in his ability to clearly and accurately communicate concepts in a way that stimulates learning, instead preferring to simply show the finished product and tell students ""This is what you do."" He spends very little, if any, time instructing on ""This is why we do it that way,"" which is the most important aspect of teaching. Moreover, each of these disparate apps are assembled seemingly at random, rather than building on and expanding concepts learned in previous apps. If you want basic instruction on how to assemble apps like these and already have a foundational knowledge of Python, perhaps there is value here, but if you're looking to actually master Python from nothing, this will not get you there. The teaching style and the subject matter is not conducive to that end.

Edit:

After finishing the course, and in reply to Mr. Sulce's response, I have decided to up my rating slightly. To his credit, Mr. Sulce's teaching style actually improves the farther you progress in the course. Perhaps these lectures were constructed over a longer period of time. I stand by what I said, though perhaps I could have phrased it differently. 

Here's the thing: if these apps are useful to you, then this course will teach you how to build them. However, what I did not find here was foundational knowledge in the libraries and resources used to build them. The lectures are structured as code-alongs. There's nothing wrong with that, but I disagree with Mr. Sulce's intimation that this method will leave you with conceptual knowledge, something that, as a teacher myself, I can say is very important to learning a craft as complex as programming.

When you go to an art school, you don't go to a class and draw pictures with your teacher line by line. Your end result might be some pretty pictures, some pictures you could hang up and be proud of, but you haven't gained anything that you can then translate into novel art, beyond perhaps knowledge of the types of pens and ink and paper you can use.

Saying there is no value here was perhaps too harsh, and I would rescind that statement, but I think it's important to understand what exactly is on offer here."
The Python Course: AI/ML in Python,2020-09-06 19:08:06+00:00,5.0,
The Python Course: Interactive Visualizations,2020-09-06 18:26:52+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-06 18:11:17+00:00,5.0,
Learn GIS in One Hour,2020-09-06 17:03:13+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-06 16:47:26+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-06 16:46:44+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-06 16:26:08+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-06 16:00:12+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-06 15:42:32+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-06 15:24:46+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-06 15:11:46+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-06 14:58:11+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-06 14:10:32+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-06 12:54:12+00:00,4.5,
The Python Course: 100 Excercises for Beginners,2020-09-06 12:45:52+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-06 12:07:52+00:00,5.0,good explanation
The Python Course: AI/ML in Python,2020-09-06 10:46:43+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-06 09:41:50+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-06 09:23:34+00:00,3.5,"it is a good match no doubt. However, I see the instructor is talking about objects,modules and methods already in the first lecture, while they mentioned before this is supposed to be for beginners as well."
The Python Course: AI/ML in Python,2020-09-06 09:18:17+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-06 06:22:14+00:00,5.0,
The Python Course: 100 Excercises for Beginners,2020-09-06 05:22:51+00:00,3.0,
The Python Course: AI/ML in Python,2020-09-06 05:01:40+00:00,5.0,
The Python Course: From Beginner to Expert,2020-09-05 22:32:14+00:00,3.0,"setting up in visual studio code was poorly explained, also setting up as a whole was not explained well"
The Python Course: AI/ML in Python,2020-09-05 20:57:01+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-05 20:26:39+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-05 18:48:18+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-05 18:11:29+00:00,5.0,"The most clear Python course I have ever attended, with step by step explanations. Ardit is an excellent educator!"
The Python Course: AI/ML in Python,2020-09-05 17:40:50+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-05 16:53:46+00:00,3.5,
The Python Excercises:Data Processing by use of Python,2020-09-05 16:46:26+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-05 16:45:30+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-05 15:21:07+00:00,5.0,
The Python Excercises: From Beginner to Expert,2020-09-05 14:25:11+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-05 14:09:46+00:00,5.0,"An amazing course to kick-start your developer career: comprehensive, well explained and inspiring material! Thanks a lot Ardit, you made me truly passionate about Python :)"
The Python Course: AI/ML in Python,2020-09-05 14:07:54+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-05 13:52:51+00:00,5.0,Short lectures and more exercise made it very effective.
The Python Course: AI/ML in Python,2020-09-05 13:52:08+00:00,5.0,
The Python Course: From Beginner to Expert,2020-09-05 13:44:53+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-05 12:09:44+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-05 11:16:53+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-05 09:59:39+00:00,3.0,
The Python Course: AI/ML in Python,2020-09-05 09:35:04+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-05 09:07:00+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-05 08:43:38+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-05 06:44:29+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-05 04:49:34+00:00,4.5,
The Python Course: 100 Excercises for Beginners,2020-09-05 04:16:02+00:00,5.0,Great practice! Makes me feel more confident with python.
Learn GIS in One Hour,2020-09-05 03:44:43+00:00,3.0,
The Python Course: AI/ML in Python,2020-09-05 03:05:32+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-05 02:13:31+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-04 22:27:36+00:00,5.0,Perfect! Loving it so far!!!
The Python Course: AI/ML in Python,2020-09-04 21:13:55+00:00,4.5,"Above expectations, great course!"
The Python Course: AI/ML in Python,2020-09-04 20:53:24+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-04 19:36:33+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-04 19:36:12+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-04 19:07:04+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-04 18:31:19+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-04 18:16:00+00:00,5.0,excellent
The Python Course: From Beginner to Expert,2020-09-04 17:35:31+00:00,3.5,"Just a starting out, good intro."
The Python Course: AI/ML in Python,2020-09-04 15:23:34+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-04 15:03:38+00:00,4.5,
The Python Course: From Beginner to Expert,2020-09-04 14:45:38+00:00,3.0,
The Python Course: AI/ML in Python,2020-09-04 14:27:13+00:00,3.0,"Good, but i prefer a hard copy course material.....internet connections could be very poor and reading from the screen is very challenging for me."
The Python Course: AI/ML in Python,2020-09-04 13:45:23+00:00,3.5,
The Python Course: AI/ML in Python,2020-09-04 11:23:57+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-04 11:10:37+00:00,5.0,Exceptional!
The Python Course: AI/ML in Python,2020-09-04 10:37:45+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-04 10:09:46+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-04 10:01:15+00:00,5.0,Very enjoyable and helpful so far!
Learn GIS in One Hour,2020-09-04 08:54:28+00:00,3.5,
The Python Course: AI/ML in Python,2020-09-04 08:47:43+00:00,5.0,
The Python Excercises:Data Processing by use of Python,2020-09-04 06:43:54+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-04 06:15:54+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-04 05:20:11+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-04 02:56:48+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-04 01:18:18+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-04 00:34:22+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-03 23:41:44+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-03 23:28:36+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-03 22:13:09+00:00,5.0,This seems like a great course thus far. Thanks!
The Python Course: AI/ML in Python,2020-09-03 22:09:23+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-03 19:02:09+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-03 18:57:05+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-03 18:55:49+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-03 18:30:35+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-03 18:21:41+00:00,5.0,
Learn GIS in One Hour,2020-09-03 18:02:54+00:00,3.5,
The Python Course: AI/ML in Python,2020-09-03 17:06:49+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-03 17:06:13+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-03 16:00:36+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-03 15:38:11+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-03 15:09:08+00:00,3.0,
The Python Course: AI/ML in Python,2020-09-03 14:18:52+00:00,5.0,really amazing and good teaching!!
The Python Course: AI/ML in Python,2020-09-03 14:15:36+00:00,2.0,
The Python Course: 100 Excercises for Beginners,2020-09-03 14:06:20+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-03 13:45:35+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-03 13:45:20+00:00,3.5,
The Python Course: AI/ML in Python,2020-09-03 13:27:19+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-03 13:22:38+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-03 13:17:03+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-03 12:18:19+00:00,4.5,
The Python Excercises:Data Processing by use of Python,2020-09-03 11:43:39+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-03 11:04:44+00:00,3.5,
The Python Course: AI/ML in Python,2020-09-03 10:36:21+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-03 10:29:26+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-03 10:25:32+00:00,5.0,
The Python Excercises:Data Processing by use of Python,2020-09-03 08:23:16+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-03 05:29:09+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-03 04:49:48+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-03 03:52:46+00:00,3.5,
The Python Course: AI/ML in Python,2020-09-03 01:53:33+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-03 00:18:48+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-02 23:57:12+00:00,4.0,"Vamos bien. Es algo rápido, tengo que ir pausando a cada instante."
The Python Course: AI/ML in Python,2020-09-02 22:53:37+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-02 22:11:42+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-02 21:53:40+00:00,4.0,
The Python Course: 100 Excercises for Beginners,2020-09-02 21:46:18+00:00,4.5,The instructions and exercises are clear and challenging. Definitely helping to expand my knowledge.
The Python Course: AI/ML in Python,2020-09-02 21:34:29+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-02 19:07:25+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-02 18:32:05+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-02 17:40:36+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-02 17:31:52+00:00,3.5,
The Python Course: AI/ML in Python,2020-09-02 17:12:11+00:00,3.0,
The Python Course: AI/ML in Python,2020-09-02 17:04:43+00:00,4.5,"Everything good.
""Data Web App"" and ""Geocoder Web App"" projects  need little more  elaboration."
The Python Excercises:Data Processing by use of Python,2020-09-02 15:12:43+00:00,3.5,
The Python Course: AI/ML in Python,2020-09-02 14:44:41+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-02 13:57:38+00:00,3.0,
The Python Course: AI/ML in Python,2020-09-02 13:57:28+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-02 13:49:16+00:00,3.0,
The Python Course: AI/ML in Python,2020-09-02 10:53:22+00:00,5.0,hi there  Ardit ... thanks for being a great tutor
The Python Course: AI/ML in Python,2020-09-02 10:33:54+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-02 09:58:22+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-02 09:34:44+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-02 09:33:31+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-02 07:45:08+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-02 07:08:22+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-02 05:50:42+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-02 04:24:34+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-02 03:12:38+00:00,4.5,
The Python Course: 100 Excercises for Beginners,2020-09-02 03:04:32+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-02 01:45:31+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-02 00:46:49+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-02 00:34:47+00:00,5.0,"The classes aren't long, which make the learning smoothier. Also, the exercises between the classes are really good to make the understanding clear. I'm loving it until here! I have tried to learn python few times before, and for the first time it doesn't feel suffocating."
The Python Course: AI/ML in Python,2020-09-02 00:05:09+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-01 22:27:12+00:00,5.0,"I love this one better, it seems some things have been changed. Sadly i wont get a certificate but the content and presentation is perfect."
The Python Course: AI/ML in Python,2020-09-01 22:25:35+00:00,3.5,
The Python Course: AI/ML in Python,2020-09-01 22:16:04+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-01 20:56:57+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-01 20:41:13+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-01 20:34:49+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-01 20:30:29+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-01 19:52:07+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-01 19:32:45+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-01 19:27:44+00:00,4.5,it was a good match. enjoying the course
The Python Course: AI/ML in Python,2020-09-01 18:02:50+00:00,3.0,"At Section 129 of 350 I must say that the course is doing the same thing as many others have said:

FALLING APART.  He is introducing things like CSV and JSON, and not even really introducing those topics.  On top of that, he switches to using the Atom editor, and you can hardly see anything that's typed into the editor because the video is faded out.  He's jumping all over the place.

At this place I feel this should have been titled ""Introduction to Python, and Other Topics"".  It's a great introduction to Python, or programming in general, the first half, but things quickly become average as soon as he starts the CSV section.

Update: Section 132 of 150
I am puzzled as to why he is repeating basic Python information he taught earlier in the course, when the time could be better used to focus on creating the program.  I'm struggling to keep my attention at this point, and I've been running the videos at 1.25x speed to do so, and it's a real struggle."
The Python Course: AI/ML in Python,2020-09-01 17:56:39+00:00,2.0,cant understand what was in the frist program... was expecting some basic understanding of program..
The Python Course: AI/ML in Python,2020-09-01 17:53:13+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-01 17:32:20+00:00,2.5,i recommend this not being your first course but to taken after u understand python basics already
The Python Course: AI/ML in Python,2020-09-01 17:13:35+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-01 17:08:35+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-01 16:32:20+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-01 15:43:20+00:00,4.0,Explanations especially for the OOPs part could've been clearer but I'm extremely satisfied overall.
The Python Course: AI/ML in Python,2020-09-01 15:35:37+00:00,5.0,Nice pace and good groupings and breakdowns of topics.
The Python Course: AI/ML in Python,2020-09-01 15:16:57+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-01 15:03:05+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-01 14:57:27+00:00,1.0,this is not for beginer whatsoevr
The Python Course: AI/ML in Python,2020-09-01 14:30:09+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-01 14:29:14+00:00,4.5,Trying his best to explain though English is not his first language. Much appreciated
The Python Course: AI/ML in Python,2020-09-01 14:28:15+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-01 14:12:00+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-01 13:22:43+00:00,5.0,
Learn GIS in One Hour,2020-09-01 12:06:01+00:00,2.5,
The Python Course: 100 Excercises for Beginners,2020-09-01 11:50:54+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-01 11:43:29+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-01 11:40:52+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-01 11:19:16+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-01 11:06:43+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-01 10:53:00+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-01 07:51:38+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-01 07:11:41+00:00,4.5,
The Python Course: AI/ML in Python,2020-09-01 06:52:04+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-01 04:35:18+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-01 03:55:25+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-01 03:52:07+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-01 03:30:08+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-01 03:19:55+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-01 03:15:59+00:00,2.5,
The Python Course: AI/ML in Python,2020-09-01 03:06:29+00:00,5.0,
The Python Course: AI/ML in Python,2020-09-01 03:02:45+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-01 02:40:08+00:00,4.0,
The Python Course: AI/ML in Python,2020-09-01 01:46:24+00:00,5.0,"thank you so much , really appreciated , it's my first time that i see a step by step course really good job"
The Python Course: AI/ML in Python,2020-08-31 23:44:20+00:00,3.5,
The Python Course: AI/ML in Python,2020-08-31 22:00:13+00:00,4.0,
The Python Course: Interactive Visualizations,2020-08-31 21:18:30+00:00,5.0,
The Python Course: AI/ML in Python,2020-08-31 20:33:28+00:00,5.0,
The Python Course: AI/ML in Python,2020-08-31 20:29:25+00:00,4.5,
